"","yrrac","yrrdc","a40","a45","a50","a55","a60","a65","a70","a75","a80","a85","Years","Female","Complex","Home","Ltcare","Oplace","Black","cell"
"861",-0.368560551172714,-1.09861228866811,0,0,1,0,0,0,0,0,0,0,-5,0,1,0,1,0,1,87
"862",-0.353279354937594,-1.02961941718116,0,0,1,0,0,0,0,0,0,0,-4,0,1,0,1,0,1,87
"863",-0.3983476403393,-1.23353160656748,0,0,1,0,0,0,0,0,0,0,-3,0,1,0,1,0,1,87
"864",-0.499331244340256,-1.68776975570401,0,0,1,0,0,0,0,0,0,0,-2,0,1,0,1,0,1,87
"865",-0.479573080261886,-1.63519040853651,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,1,0,1,87
"866",-0.531758833432456,-1.37147927533475,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,87
"867",-0.66589753811257,-1.72551008368685,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,87
"868",-0.512362903084877,-1.49788542652835,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,1,87
"869",-0.569094531889967,-1.69591151043793,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,1,87
"870",-0.603290851438084,-1.82108708432258,0,0,1,0,0,0,0,0,0,0,4,0,1,0,1,0,1,87
"871",-1.02961941718116,-2.54944517092557,0,0,1,0,0,0,0,0,0,0,-5,1,1,0,1,0,1,88
"872",-1.0893098960058,-3.14630513203337,0,0,1,0,0,0,0,0,0,0,-4,1,1,0,1,0,1,88
"873",-0.703729289890482,-2.20949466992803,0,0,1,0,0,0,0,0,0,0,-3,1,1,0,1,0,1,88
"874",-0.640961427389375,-2.24070968927596,0,0,1,0,0,0,0,0,0,0,-2,1,1,0,1,0,1,88
"875",-0.728865263162024,-2.38774290133435,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,1,0,1,88
"876",-0.68267588069265,-2.42353770341171,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,88
"877",-0.881738350367495,-2.16905370036952,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,88
"878",-0.883500909051164,-2.87437141654972,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,1,88
"879",-0.673212965659128,-2.32727770558442,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,0,1,88
"880",-0.771108722029657,-2.49245385542338,0,0,1,0,0,0,0,0,0,0,4,1,1,0,1,0,1,88
"881",-1.00776368592599,-2.29885722288003,0,0,1,0,0,0,0,0,0,0,-5,0,1,1,0,0,0,89
"882",-1.01264748424915,-2.2951338202983,0,0,1,0,0,0,0,0,0,0,-4,0,1,1,0,0,0,89
"883",-1.10980283570053,-2.58510681488652,0,0,1,0,0,0,0,0,0,0,-3,0,1,1,0,0,0,89
"884",-1.17532019728801,-3.29462840664276,0,0,1,0,0,0,0,0,0,0,-2,0,1,1,0,0,0,89
"885",-1.17353718758894,-3.01420467118943,0,0,1,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,89
"886",-1.2113142111843,-2.88371615928443,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,89
"887",-1.3166144404819,-2.97396939288262,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,89
"888",-1.28198673963265,-2.99169729834181,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,89
"889",-1.23791806134023,-2.83102070418011,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,0,89
"890",-1.17536629241443,-2.76965013652245,0,0,1,0,0,0,0,0,0,0,4,0,1,1,0,0,0,89
"891",-1.11527378706343,-3.34624242078864,0,0,1,0,0,0,0,0,0,0,-5,1,1,1,0,0,0,90
"892",-1.05372907317288,-3.52362079687504,0,0,1,0,0,0,0,0,0,0,-4,1,1,1,0,0,0,90
"893",-1.09685636196584,-3.46833668449978,0,0,1,0,0,0,0,0,0,0,-3,1,1,1,0,0,0,90
"894",-1.12316709377532,-3.5208305566067,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,0,90
"895",-1.07217427729077,-3.33283088038046,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,90
"896",-1.28613210966999,-3.36217417986642,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,90
"897",-1.21292541559805,-3.15072293663097,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,90
"898",-1.31585611785513,-3.475709584772,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0,90
"899",-1.23444829832297,-3.27657281418906,0,0,1,0,0,0,0,0,0,0,3,1,1,1,0,0,0,90
"900",-1.13575183561757,-2.96768296974409,0,0,1,0,0,0,0,0,0,0,4,1,1,1,0,0,0,90
"901",-1.0872096565703,-2.41969450114095,0,0,1,0,0,0,0,0,0,0,-5,0,1,1,0,0,1,91
"902",-1.02368738974728,-2.21920348405499,0,0,1,0,0,0,0,0,0,0,-4,0,1,1,0,0,1,91
"903",-0.860410273479698,-2.29465902772162,0,0,1,0,0,0,0,0,0,0,-3,0,1,1,0,0,1,91
"904",-1.13707856949591,-2.89037175789616,0,0,1,0,0,0,0,0,0,0,-2,0,1,1,0,0,1,91
"905",-1.142232911144,-2.73724935579447,0,0,1,0,0,0,0,0,0,0,-1,0,1,1,0,0,1,91
"906",-1.15935573883713,-2.45053900628379,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,91
"907",-1.29702181866712,-3.17208366336144,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,91
"908",-1.2758992218634,-2.95606701716156,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,91
"909",-1.24159798463176,-2.82212265736206,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,1,91
"910",-1.38629436111989,-2.91515178689465,0,0,1,0,0,0,0,0,0,0,4,0,1,1,0,0,1,91
"911",-1.21005185040232,-3.0122615755052,0,0,1,0,0,0,0,0,0,0,-5,1,1,1,0,0,1,92
"912",-1.29392104098888,-2.7191000372888,0,0,1,0,0,0,0,0,0,0,-4,1,1,1,0,0,1,92
"913",-1.19715348905388,-3.13549421592915,0,0,1,0,0,0,0,0,0,0,-3,1,1,1,0,0,1,92
"914",-1.36190290799573,-3.09801112267441,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,92
"915",-1.14470339586838,-2.72198770894599,0,0,1,0,0,0,0,0,0,0,-1,1,1,1,0,0,1,92
"916",-1.33123458393686,-3.10980472981384,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,92
"917",-1.48924233037233,-3.38900210856834,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,92
"918",-1.4346129383907,-3.504738060603,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,1,92
"919",-1.41050861924049,-3.66070857714724,0,0,1,0,0,0,0,0,0,0,3,1,1,1,0,0,1,92
"920",-1.38215356845386,-3.5433718704427,0,0,1,0,0,0,0,0,0,0,4,1,1,1,0,0,1,92
"921",-1.32716383789307,-2.841131041793,0,0,1,0,0,0,0,0,0,0,-5,0,1,0,0,1,0,93
"922",-1.32559461628949,-2.986007723662,0,0,1,0,0,0,0,0,0,0,-4,0,1,0,0,1,0,93
"923",-1.28273263818658,-2.95751106073379,0,0,1,0,0,0,0,0,0,0,-3,0,1,0,0,1,0,93
"924",-1.30950721790612,-3.01177929915151,0,0,1,0,0,0,0,0,0,0,-2,0,1,0,0,1,0,93
"925",-1.22599738044394,-2.83955250949995,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,93
"926",-1.23427815382126,-2.56494935746154,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,93
"927",-1.33046100920965,-2.84199817361195,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,93
"928",-1.29164935927519,-2.91919219643166,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,93
"929",-1.29617546143068,-2.77125805005408,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,93
"930",-1.19474113409327,-2.56953126696665,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,93
"931",-1.10897507570366,-3.40949618447685,0,0,1,0,0,0,0,0,0,0,-5,1,1,0,0,1,0,94
"932",-1.08856195281461,-2.81341071676004,0,0,1,0,0,0,0,0,0,0,-4,1,1,0,0,1,0,94
"933",-1.24218085916483,-3.5481795720108,0,0,1,0,0,0,0,0,0,0,-3,1,1,0,0,1,0,94
"934",-1.13462272619114,-3.97781074596615,0,0,1,0,0,0,0,0,0,0,-2,1,1,0,0,1,0,94
"935",-1.01654733561381,-3.25037449192757,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,0,1,0,94
"936",-1.14809234593148,-3.50941096630239,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,94
"937",-1.19500413434318,-3.07797037179096,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,94
"938",-1.10424610638637,-2.88340308858007,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,94
"939",-1.14139956387332,-2.65675690671466,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,1,0,94
"940",-1.14285699046587,-2.66662415944791,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,1,0,94
"941",-1.01031968152243,-1.87877084621768,0,0,1,0,0,0,0,0,0,0,-5,0,1,0,0,1,1,95
"942",-1.2947271675944,-2.94443897916644,0,0,1,0,0,0,0,0,0,0,-4,0,1,0,0,1,1,95
"943",-1.19739383322789,-2.1054170280831,0,0,1,0,0,0,0,0,0,0,-3,0,1,0,0,1,1,95
"944",-1.16899308542991,-2.32727770558442,0,0,1,0,0,0,0,0,0,0,-2,0,1,0,0,1,1,95
"945",-0.918756824369349,-2.38569999970455,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,0,1,1,95
"946",-1.13497993283898,-2.09251362324719,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,95
"947",-1.17411984117625,-2.86220088092947,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,95
"948",-1.33937744133214,-3.23587340123677,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,1,95
"949",-1.02549002383915,-2.19722457733622,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,1,95
"950",-1.00988417305943,-2.10787947700037,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,1,1,95
"951",-1.36760222810774,-3.8607297110406,0,0,1,0,0,0,0,0,0,0,-5,1,1,0,0,1,1,96
"952",-1.21502264051252,-2.57768838323897,0,0,1,0,0,0,0,0,0,0,-4,1,1,0,0,1,1,96
"953",-1.55059741241117,-3.8177123259569,0,0,1,0,0,0,0,0,0,0,-3,1,1,0,0,1,1,96
"954",-1.19705236148136,-2.26436388017385,0,0,1,0,0,0,0,0,0,0,-2,1,1,0,0,1,1,96
"955",-1.31730148963294,-3.46573590279973,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,0,1,1,96
"956",-1.38629436111989,-3.47609868983527,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,96
"957",-1.1682055804673,-2.65089178726226,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,96
"958",-1.44298970479644,-2.65675690671466,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,1,96
"959",-1.595049174982,-3.65497790243825,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,1,1,96
"960",-1.36463286433871,-2.96183072187831,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,1,1,96
"961",-1.76485062114002,-2.81213791792058,0,0,0,1,0,0,0,0,0,0,-5,0,0,0,0,0,0,97
"962",-1.78573682548437,-2.77612021502125,0,0,0,1,0,0,0,0,0,0,-4,0,0,0,0,0,0,97
"963",-1.82244145433289,-2.86259219378909,0,0,0,1,0,0,0,0,0,0,-3,0,0,0,0,0,0,97
"964",-1.82254705158847,-2.92017705092309,0,0,0,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,97
"965",-1.78481811597244,-2.86313028828799,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,97
"966",-1.97733118455645,-2.90780484598666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97
"967",-1.90032584977951,-2.71883470195225,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,97
"968",-1.86035585312337,-2.62437971478959,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,97
"969",-1.88280944268737,-2.63499525562453,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,97
"970",-1.78035629155969,-2.50262414691034,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,97
"971",-1.70435672833023,-2.92687365728641,0,0,0,1,0,0,0,0,0,0,-5,1,0,0,0,0,0,98
"972",-1.72718773046521,-3.02097283136355,0,0,0,1,0,0,0,0,0,0,-4,1,0,0,0,0,0,98
"973",-1.66217420851504,-2.87883046159661,0,0,0,1,0,0,0,0,0,0,-3,1,0,0,0,0,0,98
"974",-1.67237600644959,-2.89258598520547,0,0,0,1,0,0,0,0,0,0,-2,1,0,0,0,0,0,98
"975",-1.62647319263904,-2.83883249130223,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,0,98
"976",-1.88106034386854,-2.83269379605128,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,98
"977",-1.82016828950047,-2.70897386680092,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,98
"978",-1.80358508783834,-2.64906196058519,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,98
"979",-1.76893652605413,-2.64343145211751,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,98
"980",-1.70055311379216,-2.46746472837151,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,98
"981",-1.45462442380291,-2.0753038641573,0,0,0,1,0,0,0,0,0,0,-5,0,0,0,0,0,1,99
"982",-1.46967597005894,-1.99997737032559,0,0,0,1,0,0,0,0,0,0,-4,0,0,0,0,0,1,99
"983",-1.39676972364144,-1.93816922631088,0,0,0,1,0,0,0,0,0,0,-3,0,0,0,0,0,1,99
"984",-1.52134898328493,-2.2479097203802,0,0,0,1,0,0,0,0,0,0,-2,0,0,0,0,0,1,99
"985",-1.45964216600021,-2.16216091048036,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,1,99
"986",-1.71105516708778,-2.32238772029023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,99
"987",-1.54931906488454,-1.9641269715992,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,99
"988",-1.44411393200872,-1.91202180401729,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,99
"989",-1.42671798327054,-1.90356260122622,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,99
"990",-1.40182043164881,-1.8113975625663,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,99
"991",-1.72286364272153,-2.64006998792964,0,0,0,1,0,0,0,0,0,0,-5,1,0,0,0,0,1,100
"992",-1.595049174982,-2.44992693089197,0,0,0,1,0,0,0,0,0,0,-4,1,0,0,0,0,1,100
"993",-1.6264054456908,-2.54911501079491,0,0,0,1,0,0,0,0,0,0,-3,1,0,0,0,0,1,100
"994",-1.6454732754921,-2.49331006058438,0,0,0,1,0,0,0,0,0,0,-2,1,0,0,0,0,1,100
"995",-1.60582313958506,-2.53034382828406,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,0,1,100
"996",-1.79040720397804,-2.49694628474311,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,100
"997",-1.67785404106028,-2.3117323184634,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,100
"998",-1.77839213490111,-2.42480272571829,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,100
"999",-1.44890508090795,-1.96768867505004,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,100
"1000",-1.70172096220533,-2.30653766730987,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,1,100
"1001",-1.42166150495718,-2.0189352840702,0,0,0,1,0,0,0,0,0,0,-5,0,0,0,1,0,0,101
"1002",-1.43725490053087,-2.00091677856752,0,0,0,1,0,0,0,0,0,0,-4,0,0,0,1,0,0,101
"1003",-1.64121463726176,-2.28819635554195,0,0,0,1,0,0,0,0,0,0,-3,0,0,0,1,0,0,101
"1004",-1.66162366560467,-2.65786666157275,0,0,0,1,0,0,0,0,0,0,-2,0,0,0,1,0,0,101
"1005",-1.81571271025055,-2.90340375528674,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,101
"1006",-1.93005776953499,-2.80926420079819,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,101
"1007",-1.88319367518769,-2.64174912128097,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,101
"1008",-1.91243421985892,-2.62151301996435,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,101
"1009",-1.96603380186471,-2.8573802278963,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,101
"1010",-2.00114069126608,-2.68596911802695,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,101
"1011",-1.898498344856,-3.10821025698068,0,0,0,1,0,0,0,0,0,0,-5,1,0,0,1,0,0,102
"1012",-1.91106341772515,-3.0288726660563,0,0,0,1,0,0,0,0,0,0,-4,1,0,0,1,0,0,102
"1013",-1.80895186976843,-3.12578540180219,0,0,0,1,0,0,0,0,0,0,-3,1,0,0,1,0,0,102
"1014",-1.83541896428795,-2.8523309039907,0,0,0,1,0,0,0,0,0,0,-2,1,0,0,1,0,0,102
"1015",-1.79507073053171,-3.02512073255349,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,1,0,0,102
"1016",-1.99026331660512,-2.90157008320619,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,102
"1017",-2.15752666308385,-3.2088254890147,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,102
"1018",-2.11320572128304,-3.17326094202189,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,102
"1019",-2.2376472905575,-3.20500964033647,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,102
"1020",-2.13883992177303,-2.98810834844333,0,0,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,102
"1021",-1.26757805428051,-1.77405989212865,0,0,0,1,0,0,0,0,0,0,-5,0,0,0,1,0,1,103
"1022",-1.15206012311152,-1.35050525326831,0,0,0,1,0,0,0,0,0,0,-4,0,0,0,1,0,1,103
"1023",-1.39637848018652,-1.71362126491891,0,0,0,1,0,0,0,0,0,0,-3,0,0,0,1,0,1,103
"1024",-1.37355533534246,-2.02679780819441,0,0,0,1,0,0,0,0,0,0,-2,0,0,0,1,0,1,103
"1025",-1.62225860086316,-2.35955191760072,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,1,103
"1026",-1.58668092531148,-2.28933986624402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,103
"1027",-1.43243551711775,-1.98787434815435,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,103
"1028",-1.43404879241579,-1.78366225899544,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,103
"1029",-1.49889603803428,-2.01097374240238,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,103
"1030",-1.49808576710801,-1.89711998488588,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,1,103
"1031",-1.33345187974551,-1.84305276361561,0,0,0,1,0,0,0,0,0,0,-5,1,0,0,1,0,1,104
"1032",-1.97045125797143,-2.9894626605404,0,0,0,1,0,0,0,0,0,0,-4,1,0,0,1,0,1,104
"1033",-1.84176988980272,-2.34180580614733,0,0,0,1,0,0,0,0,0,0,-3,1,0,0,1,0,1,104
"1034",-1.62048774862069,-2.35974350683399,0,0,0,1,0,0,0,0,0,0,-2,1,0,0,1,0,1,104
"1035",-1.8067973465926,-2.54944517092557,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,1,0,1,104
"1036",-1.93198881053671,-2.76776943580383,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,104
"1037",-1.95427839872583,-3.04452243772342,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,104
"1038",-2.0457935075616,-2.56898976699854,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,1,104
"1039",-1.69744878975681,-2.5161591932921,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,1,104
"1040",-2.15103519486684,-2.70061522261469,0,0,0,1,0,0,0,0,0,0,4,1,0,0,1,0,1,104
"1041",-2.25488203702494,-3.03294069407619,0,0,0,1,0,0,0,0,0,0,-5,0,0,1,0,0,0,105
"1042",-2.2417536728486,-3.05434626709003,0,0,0,1,0,0,0,0,0,0,-4,0,0,1,0,0,0,105
"1043",-2.32302570691415,-3.18319293226278,0,0,0,1,0,0,0,0,0,0,-3,0,0,1,0,0,0,105
"1044",-2.38197703951792,-3.38321699245229,0,0,0,1,0,0,0,0,0,0,-2,0,0,1,0,0,0,105
"1045",-2.41930442296308,-3.48481640533847,0,0,0,1,0,0,0,0,0,0,-1,0,0,1,0,0,0,105
"1046",-2.68700871149482,-3.52994562607732,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,105
"1047",-2.55247089184211,-3.20554864046502,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,105
"1048",-2.54812203732901,-3.25961111612245,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,105
"1049",-2.69783454650945,-3.37680912689532,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,105
"1050",-2.63940275276204,-3.29988509823361,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,105
"1051",-2.44547126713022,-3.70072180750553,0,0,0,1,0,0,0,0,0,0,-5,1,0,1,0,0,0,106
"1052",-2.40872655363494,-3.62631137696366,0,0,0,1,0,0,0,0,0,0,-4,1,0,1,0,0,0,106
"1053",-2.43892666947623,-3.66094806942476,0,0,0,1,0,0,0,0,0,0,-3,1,0,1,0,0,0,106
"1054",-2.38316150922687,-3.65551655044481,0,0,0,1,0,0,0,0,0,0,-2,1,0,1,0,0,0,106
"1055",-2.49498302696909,-3.74552648977859,0,0,0,1,0,0,0,0,0,0,-1,1,0,1,0,0,0,106
"1056",-2.73110206929731,-3.60400216198083,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,106
"1057",-2.59398365499038,-3.39249294103201,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,106
"1058",-2.61775686228769,-3.39741419275229,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,106
"1059",-2.63577764249691,-3.42243490690622,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,0,106
"1060",-2.68666476153564,-3.54304508640319,0,0,0,1,0,0,0,0,0,0,4,1,0,1,0,0,0,106
"1061",-1.93042996376741,-2.48093050140836,0,0,0,1,0,0,0,0,0,0,-5,0,0,1,0,0,1,107
"1062",-1.99754900584911,-2.5679322082936,0,0,0,1,0,0,0,0,0,0,-4,0,0,1,0,0,1,107
"1063",-1.94730290694062,-2.47995088743302,0,0,0,1,0,0,0,0,0,0,-3,0,0,1,0,0,1,107
"1064",-2.23493902305747,-2.78706674142043,0,0,0,1,0,0,0,0,0,0,-2,0,0,1,0,0,1,107
"1065",-2.15903692212605,-2.82642905751929,0,0,0,1,0,0,0,0,0,0,-1,0,0,1,0,0,1,107
"1066",-2.41114049954839,-2.86802108421788,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,107
"1067",-2.25674511818781,-2.69435135674405,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,107
"1068",-2.0927455073062,-2.59756803532433,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,107
"1069",-2.20088088853933,-2.74825662158025,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,107
"1070",-2.3610958683341,-2.79177841663292,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,107
"1071",-2.39556154945215,-3.02339489129755,0,0,0,1,0,0,0,0,0,0,-5,1,0,1,0,0,1,108
"1072",-2.43703070174197,-3.26902560855367,0,0,0,1,0,0,0,0,0,0,-4,1,0,1,0,0,1,108
"1073",-2.39375448013234,-3.21782263888354,0,0,0,1,0,0,0,0,0,0,-3,1,0,1,0,0,1,108
"1074",-2.36887769281325,-3.28946741771885,0,0,0,1,0,0,0,0,0,0,-2,1,0,1,0,0,1,108
"1075",-2.40882434333056,-3.50053982499442,0,0,0,1,0,0,0,0,0,0,-1,1,0,1,0,0,1,108
"1076",-2.64173232006456,-3.42317628838093,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,108
"1077",-2.58200948020685,-3.28678703048441,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,108
"1078",-2.77350741775685,-3.27576319927025,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,108
"1079",-2.61676483267793,-3.20606686657562,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,1,108
"1080",-2.60708916460387,-3.07251523615702,0,0,0,1,0,0,0,0,0,0,4,1,0,1,0,0,1,108
"1081",-2.27628060510731,-2.80411141361176,0,0,0,1,0,0,0,0,0,0,-5,0,0,0,0,1,0,109
"1082",-2.20136966099139,-2.60452671522225,0,0,0,1,0,0,0,0,0,0,-4,0,0,0,0,1,0,109
"1083",-2.26336437984076,-2.75696734133682,0,0,0,1,0,0,0,0,0,0,-3,0,0,0,0,1,0,109
"1084",-2.32740539504383,-2.88728056532649,0,0,0,1,0,0,0,0,0,0,-2,0,0,0,0,1,0,109
"1085",-2.39789527279837,-2.99322914333587,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,1,0,109
"1086",-2.50011606845153,-2.95021655903183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,109
"1087",-2.23147960188654,-2.6199250315341,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,109
"1088",-2.26704724493244,-2.60518599900669,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,109
"1089",-2.31368209120578,-2.78259098001447,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,109
"1090",-2.40662895276713,-2.8144839661252,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,109
"1091",-2.18307643137019,-2.96712173951273,0,0,0,1,0,0,0,0,0,0,-5,1,0,0,0,1,0,110
"1092",-2.29000631078719,-3.03869830943743,0,0,0,1,0,0,0,0,0,0,-4,1,0,0,0,1,0,110
"1093",-2.19074367325214,-3.04319881079291,0,0,0,1,0,0,0,0,0,0,-3,1,0,0,0,1,0,110
"1094",-2.45492581757606,-3.383843366969,0,0,0,1,0,0,0,0,0,0,-2,1,0,0,0,1,0,110
"1095",-2.32109405904901,-3.41553849893281,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0,1,0,110
"1096",-2.49538792725558,-3.01033107297514,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,110
"1097",-2.38735035962176,-3.01285752307945,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,110
"1098",-2.46019299320516,-3.35602566301543,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,110
"1099",-2.61810196443927,-3.52397293892166,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,110
"1100",-2.60268968544438,-3.32517707436775,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,0,110
